Domain,Title,Link
CS,Ethereum: A Secure Decentralised Generalised Transaction Ledger,https://arxiv.org/search/?query=Ethereum&searchtype=title
CS,Zero-Knowledge Succinct Non-Interactive Argument of Knowledge (zk-SNARK),https://arxiv.org/search/?query=Zero-Knowledge+Succinct+Non-Interactive+Argument+of+Knowledge&searchtype=title
CS,Bulletproofs: Short Proofs for Confidential Transactions and More,https://arxiv.org/search/?query=Bulletproofs&searchtype=title
CS,zk-STARKs: Scalable Transparent ARguments of Knowledge,https://arxiv.org/search/?query=zk-STARKs&searchtype=title
CS,Homomorphic Encryption from Learning with Errors,https://arxiv.org/search/?query=Homomorphic+Encryption+from+Learning+with+Errors&searchtype=title
CS,Fully Homomorphic Encryption using Ideal Lattices,https://arxiv.org/search/?query=Fully+Homomorphic+Encryption+using+Ideal+Lattices&searchtype=title
CS,Differential Privacy,https://arxiv.org/search/?query=Differential+Privacy&searchtype=title
CS,Secure Multi-Party Computation,https://arxiv.org/search/?query=Secure+Multi-Party+Computation&searchtype=title
CS,The PageRank Citation Ranking: Bringing Order to the Web,https://arxiv.org/search/?query=PageRank+Citation+Ranking&searchtype=title
CS,HyperLogLog: the analysis of a near-optimal cardinality estimation algorithm,https://arxiv.org/search/?query=HyperLogLog&searchtype=title
CS,Cuckoo Filter: Practically Better Than Bloom,https://arxiv.org/search/?query=Cuckoo+Filter&searchtype=title
CS,Count-Min Sketch,https://arxiv.org/search/?query=Count-Min+Sketch&searchtype=title
CS,A Fast Algorithm for Computing the Principal Components of a Large Sparse Matrix,https://arxiv.org/search/?query=Fast+Algorithm+Computing+Principal+Components+Large+Sparse+Matrix&searchtype=title
CS,t-SNE: Visualizing Data using t-SNE,https://arxiv.org/search/?query=Visualizing+Data+using+t-SNE&searchtype=title
CS,UMAP: Uniform Manifold Approximation and Projection for Dimension Reduction,https://arxiv.org/abs/1802.03426
CS,LightGBM: A Highly Efficient Gradient Boosting Decision Tree,https://arxiv.org/search/?query=LightGBM&searchtype=title
CS,CatBoost: unbiased boosting with categorical features,https://arxiv.org/abs/1706.09516
CS,WordPiece Subword Routing,https://arxiv.org/search/?query=WordPiece&searchtype=title
CS,Byte Pair Encoding for Neural Machine Translation,https://arxiv.org/abs/1508.07909
CS,SentencePiece: A simple and language independent subword tokenizer and detokenizer for Neural Text Processing,https://arxiv.org/abs/1808.06226
CS,Reasoning with Language Model is Planning with World Model,https://arxiv.org/abs/2305.14992
CS,Q-Learning for Reinforcement Learning,https://arxiv.org/search/?query=Q-Learning&searchtype=title
CS,Trust Region Policy Optimization (TRPO),https://arxiv.org/abs/1502.05477
CS,Pluribus: Superhuman AI for multiplayer poker,https://arxiv.org/search/?query=Pluribus+Superhuman+AI+for+multiplayer+poker&searchtype=title
CS,Deep Blue: Superhuman computing in Chess,https://arxiv.org/search/?query=Deep+Blue+chess&searchtype=title
CS,AlphaCode: Competition-Level Code Generation with AlphaCode,https://arxiv.org/abs/2203.07814
CS,OpenAI Codex,https://arxiv.org/abs/2107.03374
CS,Copilot: Human-AI pair programming,https://arxiv.org/search/?query=Human-AI+pair+programming&searchtype=title
CS,Solving quantitative reasoning problems with language models,https://arxiv.org/abs/2206.14858
CS,Gato: A Generalist Agent,https://arxiv.org/abs/2205.06175
CS,COCO: Common Objects in Context,https://arxiv.org/abs/1405.0312
CS,The Pascal Visual Object Classes (VOC) Challenge,https://arxiv.org/search/?query=Pascal+Visual+Object+Classes&searchtype=title
CS,Llama 2: Open Foundation and Fine-Tuned Chat Models,https://arxiv.org/abs/2307.09288
CS,Gemma: Open Models Based on Gemini Research and Technology,https://arxiv.org/search/?query=Gemma+Open+Models&searchtype=title
CS,Mixtral of Experts,https://arxiv.org/abs/2401.04088
CS,Mistral 7B,https://arxiv.org/abs/2310.06825
CS,Qwen Technical Report,https://arxiv.org/abs/2309.16609
CS,RWKV: Reinventing RNNs for the Transformer Era,https://arxiv.org/abs/2305.13048
CS,Mamba: Linear-Time Sequence Modeling with Selective State Spaces,https://arxiv.org/abs/2312.00752
CS,State Space Models for NLP,https://arxiv.org/search/?query=State+Space+Models&searchtype=title
CS,Long-Short Term Memory (LSTM),https://arxiv.org/search/?query=Long-Short+Term+Memory&searchtype=title
CS,Gated Recurrent Unit (GRU),https://arxiv.org/abs/1412.3555
CS,Hopfield Networks is All You Need,https://arxiv.org/abs/2008.02217
CS,Equivariant Neural Networks,https://arxiv.org/search/?query=Equivariant+Neural+Networks&searchtype=title
CS,Spherical CNNs,https://arxiv.org/abs/1801.06297
CS,Group Equivariant Convolutional Networks,https://arxiv.org/abs/1602.07576
CS,Neural Radiance Fields (NeRF),https://arxiv.org/abs/2003.08934
CS,Gaussian Splatting for Real-Time Radiance Field Rendering,https://arxiv.org/search/?query=Gaussian+Splatting&searchtype=title
CS,Stable Diffusion: High-Resolution Image Synthesis with Latent Diffusion Models,https://arxiv.org/abs/2112.10752
CS,Sora: Video generation models as world simulators,https://arxiv.org/search/?query=Sora+Video+generation+models&searchtype=title
CS,Imagen: Photorealistic Text-to-Image Diffusion Models with Deep Language Understanding,https://arxiv.org/abs/2205.11487
CS,Midjourney: Advanced text to image,https://arxiv.org/search/?query=Midjourney&searchtype=title
CS,DALL-E 2: Hierarchical Text-Conditional Image Generation with CLIP Latents,https://arxiv.org/abs/2204.06125
CS,DALL-E 3: Improving Image Generation with Better Captions,https://arxiv.org/search/?query=DALL-E+3&searchtype=title
CS,InstructPix2Pix: Learning to Follow Image Editing Instructions,https://arxiv.org/abs/2211.09800
CS,Consistency Models,https://arxiv.org/abs/2303.01469
CS,DreamFusion: Text-to-3D using 2D Diffusion,https://arxiv.org/abs/2209.14988
CS,Zero-shot Translation with Multilingual Neural Machine Translation,https://arxiv.org/abs/1611.04558
CS,Whisper: Robust Speech Recognition via Large-Scale Weak Supervision,https://arxiv.org/abs/2212.04356
CS,SeamlessM4T: Massively Multilingual & Multimodal Machine Translation,https://arxiv.org/abs/2308.11596
CS,AudioLM: a Language Modeling Approach to Audio Generation,https://arxiv.org/abs/2209.03143
CS,MusicLM: Generating Music From Text,https://arxiv.org/abs/2301.11325
CS,VALL-E: Neural Codec Language Models are Zero-Shot Text to Speech Synthesizers,https://arxiv.org/abs/2301.02111
CS,PPO: Proximal Policy Optimization Algorithms,https://arxiv.org/abs/1707.06347
CS,A3C: Asynchronous Methods for Deep Reinforcement Learning,https://arxiv.org/abs/1602.01783
CS,MuJoCo: A physics engine for model-based control,https://arxiv.org/search/?query=MuJoCo&searchtype=title
CS,Isaac Gym: High Performance GPU-Based Physics Simulation For Robot Learning,https://arxiv.org/abs/2108.10470
CS,Sim2Real View Invariant Visual Servoing by Recurrent Control,https://arxiv.org/abs/1712.07642
CS,Domain Randomization for Transferring Deep Neural Networks from Simulation to the Real World,https://arxiv.org/abs/1703.06907
CS,Learning Dexterous In-Hand Manipulation,https://arxiv.org/abs/1808.00177
CS,RT-1: Robotics Transformer for Real-World Control at Scale,https://arxiv.org/abs/2212.06817
CS,RT-2: Vision-Language-Action Models Transfer Web Knowledge to Robotic Control,https://arxiv.org/abs/2307.15818
CS,SayCan: Do As I Can, Not As I Say: Grounding Language in Robotic Affordances,https://arxiv.org/abs/2204.01691
CS,AnyMAL: An Efficient and Scalable Any-Modality Augmented Language Model,https://arxiv.org/abs/2309.16058
CS,Code Llama: Open Foundation Models for Code,https://arxiv.org/abs/2308.12950
CS,StarCoder: may the source be with you!,https://arxiv.org/abs/2305.06161
CS,DeepSeek-Coder: When the Large Language Model Meets Programming -- The Rise of Code Intelligence,https://arxiv.org/abs/2401.14196
CS,WizardCoder: Empowering Code Large Language Models with Evol-Instruct,https://arxiv.org/abs/2306.08568
Math,On the classification of topological field theories,https://arxiv.org/abs/0905.0465
Math,Higher algebra,https://arxiv.org/search/?query=Higher+algebra+lurie&searchtype=title
Math,Higher Topos Theory,https://arxiv.org/abs/math/0608040
Math,Derived Algebraic Geometry I: Stable Infinity Categories,https://arxiv.org/abs/math/0608228
Math,On the Cobordism Hypothesis,https://arxiv.org/abs/0905.0465
Math,Fukaya Categories and Picard-Lefschetz Theory,https://arxiv.org/search/?query=Fukaya+Categories+and+Picard-Lefschetz+Theory&searchtype=title
Math,Mirror Symmetry and Algebraic Geometry,https://arxiv.org/search/?query=Mirror+Symmetry+and+Algebraic+Geometry&searchtype=title
Math,Homological Algebra of Mirror Symmetry,https://arxiv.org/abs/math/9411018
Math,Tropical Geometry and Mirror Symmetry,https://arxiv.org/search/?query=Tropical+Geometry+and+Mirror+Symmetry&searchtype=title
Math,Symplectic Geometry of Hubbards,https://arxiv.org/search/?query=Symplectic+Geometry+Hubbard&searchtype=title
Math,The Mumford-Tate conjecture for K3 surfaces,https://arxiv.org/search/?query=Mumford-Tate+conjecture+for+K3+surfaces&searchtype=title
Math,Motivic Cohomology of Varieties,https://arxiv.org/search/?query=Motivic+Cohomology+of+Varieties&searchtype=title
Math,Voevodsky's Proof of the Milnor Conjecture,https://arxiv.org/search/?query=Voevodsky+Proof+of+the+Milnor+Conjecture&searchtype=title
Math,The Bloch-Kato conjecture,https://arxiv.org/search/?query=The+Bloch-Kato+conjecture&searchtype=title
Math,Categorification of quantum groups,https://arxiv.org/abs/math/0511288
Math,Khovanov-Rozansky homology,https://arxiv.org/abs/math/0401268
Math,The colored Jones polynomial and the AJ conjecture,https://arxiv.org/search/?query=The+colored+Jones+polynomial+and+the+AJ+conjecture&searchtype=title
Math,Kauffman Bracket and the Jones Polynomial,https://arxiv.org/search/?query=Kauffman+Bracket+and+the+Jones+Polynomial&searchtype=title
Math,Heegaard Floer homology,https://arxiv.org/abs/math/0101206
Math,Instanton Floer homology,https://arxiv.org/search/?query=Instanton+Floer+homology&searchtype=title
Math,Seiberg-Witten invariants,https://arxiv.org/search/?query=Seiberg-Witten+invariants&searchtype=title
Math,The Willmore Conjecture,https://arxiv.org/abs/1202.6035
Math,Min-max theory and the Willmore conjecture,https://arxiv.org/abs/1202.6035
Math,The Lawson Conjecture,https://arxiv.org/abs/1203.3980
Math,A proof of the Lawson conjecture,https://arxiv.org/abs/1203.3980
Math,The Yau-Tian-Donaldson Conjecture,https://arxiv.org/abs/1210.7494
Math,Kaehler-Einstein metrics on Fano manifolds,https://arxiv.org/abs/1210.7494
Math,Optimal transport and Ricci curvature for metric-measure spaces,https://arxiv.org/abs/math/0408090
Math,The regularity of optimal transport maps,https://arxiv.org/search/?query=The+regularity+of+optimal+transport+maps&searchtype=title
Math,Monge-Ampere equations and optimal transport,https://arxiv.org/search/?query=Monge-Ampere+equations+and+optimal+transport&searchtype=title
Math,De Giorgi conjecture for the Allen-Cahn equation,https://arxiv.org/search/?query=De+Giorgi+conjecture+for+the+Allen-Cahn+equation&searchtype=title
Math,A proof of the De Giorgi conjecture in dimension 8,https://arxiv.org/abs/0810.4594
Math,The fractional Laplacian and the fractional De Giorgi conjecture,https://arxiv.org/search/?query=The+fractional+Laplacian+and+the+fractional+De+Giorgi+conjecture&searchtype=title
Math,Weak KAM Theory,https://arxiv.org/search/?query=Weak+KAM+Theory&searchtype=title
Math,Random matrices and the Riemann zeta function,https://arxiv.org/abs/math/0008044
Math,Tracy-Widom distribution for the largest eigenvalue of random matrices,https://arxiv.org/search/?query=Tracy-Widom+distribution&searchtype=title
Math,The Kardar-Parisi-Zhang equation and universality class,https://arxiv.org/abs/1207.6905
Math,Solving the KPZ equation,https://arxiv.org/abs/1107.2315
Math,Hairer's theory of regularity structures,https://arxiv.org/abs/1303.5113
Math,Paracontrolled distributions and singular PDEs,https://arxiv.org/abs/1308.2053
Math,Stochastic quantisation of Yang-Mills,https://arxiv.org/search/?query=Stochastic+quantisation+of+Yang-Mills&searchtype=title
Math,Schramm-Loewner Evolution (SLE),https://arxiv.org/abs/math/9904022
Math,Conformal invariance of planar loop-erased random walks and uniform spanning trees,https://arxiv.org/abs/math/0112245
Math,Dimension of the SLE curves,https://arxiv.org/abs/math/0205001
Math,Brownian map as the scaling limit of random planar maps,https://arxiv.org/abs/1105.3258
Math,Uniqueness of the Brownian map,https://arxiv.org/abs/1105.4842
Math,Quantum Liouville theory and the DOZZ formula,https://arxiv.org/abs/1401.3624
Math,Gaussian Free Field and its geometry,https://arxiv.org/search/?query=Gaussian+Free+Field+and+its+geometry&searchtype=title
Math,An introduction to the Gaussian Free Field,https://arxiv.org/search/?query=An+introduction+to+the+Gaussian+Free+Field&searchtype=title
Math,The exact dimension of the Mandelbrot set boundary is 2,https://arxiv.org/search/?query=The+exact+dimension+of+the+Mandelbrot+set+boundary+is+2&searchtype=title
Math,Local connectivity of the Mandelbrot set at certain parameter values,https://arxiv.org/search/?query=Local+connectivity+of+the+Mandelbrot+set&searchtype=title
Math,The density of hyperbolicity in one-dimensional dynamics,https://arxiv.org/search/?query=density+of+hyperbolicity+in+one-dimensional+dynamics&searchtype=title
Math,Dynamics of the complex logistic map,https://arxiv.org/search/?query=Dynamics+of+the+complex+logistic+map&searchtype=title
Math,Renormalization in complex dynamics,https://arxiv.org/search/?query=Renormalization+in+complex+dynamics&searchtype=title
Math,Pesin's formula for expanding maps,https://arxiv.org/search/?query=Pesin+formula&searchtype=title
Math,The thermodynamic formalism for Anosov diffeomorphisms,https://arxiv.org/search/?query=The+thermodynamic+formalism+for+Anosov+diffeomorphisms&searchtype=title
Math,Ratner's theorems on unipotent flows,https://arxiv.org/search/?query=Ratner+theorems+on+unipotent+flows&searchtype=title
Math,Measure rigidity for unipotent flows,https://arxiv.org/search/?query=Measure+rigidity+for+unipotent+flows&searchtype=title
Math,The Margulis lemma and its applications,https://arxiv.org/search/?query=The+Margulis+lemma&searchtype=title
Math,Kazhdan's property (T),https://arxiv.org/search/?query=Kazhdan+property+T&searchtype=title
Math,Expander graphs and their applications,https://arxiv.org/search/?query=Expander+graphs+and+their+applications&searchtype=title
Math,Ramanujan graphs and the Lubotzky-Phillips-Sarnak construction,https://arxiv.org/search/?query=Ramanujan+graphs&searchtype=title
Math,The Zig-Zag product of graphs,https://arxiv.org/search/?query=The+Zig-Zag+product+of+graphs&searchtype=title
Math,A new proof of the PCP theorem,https://arxiv.org/abs/cs/0504048
Math,Unique Games Conjecture,https://arxiv.org/search/?query=Unique+Games+Conjecture&searchtype=title
Math,The Goemans-Williamson MAX-CUT algorithm,https://arxiv.org/search/?query=Goemans-Williamson+MAX-CUT&searchtype=title
Math,Approximation algorithms and semidefinite programming,https://arxiv.org/search/?query=semidefinite+programming+approximation+algorithms&searchtype=title
Math,The interior point method for linear programming,https://arxiv.org/search/?query=interior+point+method+for+linear+programming&searchtype=title
Math,Smoothed analysis of algorithms,https://arxiv.org/search/?query=Smoothed+analysis+of+algorithms+Spielman+Teng&searchtype=title
Math,The simplex algorithm is polynomial on average,https://arxiv.org/search/?query=The+simplex+algorithm+is+polynomial+on+average&searchtype=title
Math,The Lovasz local lemma and its algorithmic applications,https://arxiv.org/search/?query=The+Lovasz+local+lemma&searchtype=title
Math,Moser-Tardos algorithm for the Lovasz local lemma,https://arxiv.org/abs/0903.0544
Math,Szemerédi's Regularity Lemma,https://arxiv.org/search/?query=Szemeredi+Regularity+Lemma&searchtype=title
Math,Hypergraph regularity and the removal lemma,https://arxiv.org/abs/math/0607755
Math,The strong perfect graph theorem,https://arxiv.org/search/?query=The+strong+perfect+graph+theorem&searchtype=title
Math,Graph Minors theorems by Robertson and Seymour,https://arxiv.org/search/?query=Graph+Minors+theorems+Robertson+Seymour&searchtype=title
Math,The Dirac-type theorems for hypergraphs,https://arxiv.org/search/?query=Dirac-type+theorems+for+hypergraphs&searchtype=title
Math,Forcing and the independence of the continuum hypothesis,https://arxiv.org/search/?query=Forcing+and+the+independence+of+the+continuum+hypothesis&searchtype=title
Math,Inner models and large cardinals,https://arxiv.org/search/?query=Inner+models+and+large+cardinals&searchtype=title
Math,Determinacy of projective sets from large cardinals,https://arxiv.org/search/?query=Determinacy+of+projective+sets+from+large+cardinals&searchtype=title
Math,A proof of the independence of the axiom of choice,https://arxiv.org/search/?query=independence+of+the+axiom+of+choice&searchtype=title
Math,The modal logic of provability (Godel-Lob logic),https://arxiv.org/search/?query=modal+logic+of+provability&searchtype=title
Math,On the classification of univalent foundations (Homotopy Type Theory),https://arxiv.org/search/?query=Homotopy+Type+Theory+Univalent+Foundations&searchtype=title
Math,Univalent Foundations of Mathematics,https://arxiv.org/abs/1302.6981
Math,The constructive proof of the Four Color Theorem,https://arxiv.org/search/?query=constructive+proof+of+the+Four+Color+Theorem&searchtype=title
Math,The formal verification of the odd order theorem,https://arxiv.org/search/?query=The+formal+verification+of+the+odd+order+theorem&searchtype=title
Math,Perfectoid spaces,https://arxiv.org/abs/1111.4914
Math,The weight-monodromy conjecture for complete intersections in toric varieties,https://arxiv.org/abs/1111.6385
Math,Galois representations attached to torsion classes in cohomology,https://arxiv.org/abs/1311.4128
Math,On the local Langlands conjecture for p-adic groups,https://arxiv.org/abs/1612.04018
Math,Endoscopy and the Langlands classification,https://arxiv.org/search/?query=Endoscopy+and+the+Langlands+classification&searchtype=title
Math,The Fundamental Lemma for unitary groups,https://arxiv.org/abs/0801.3507
Math,Stable trace formula and the stabilization problem,https://arxiv.org/search/?query=Stable+trace+formula+and+the+stabilization+problem&searchtype=title
Math,The geometric representation theory of the Langlands program,https://arxiv.org/search/?query=geometric+representation+theory+of+the+Langlands+program&searchtype=title
Math,Categorical local Langlands correspondence,https://arxiv.org/search/?query=Categorical+local+Langlands+correspondence&searchtype=title
Math,Fargues-Fontaine curve and p-adic Hodge theory,https://arxiv.org/search/?query=Fargues-Fontaine+curve&searchtype=title
Math,Prismatic cohomology,https://arxiv.org/abs/1905.05042
Math,Motivic homotopy theory,https://arxiv.org/abs/math/9802042
Math,The slice filtration in motivic homotopy theory,https://arxiv.org/search/?query=slice+filtration+in+motivic+homotopy+theory&searchtype=title
Math,Equivariant stable homotopy theory,https://arxiv.org/search/?query=Equivariant+stable+homotopy+theory&searchtype=title
Math,The Kervaire invariant one problem,https://arxiv.org/abs/0908.3724
Physics,AdS/CFT Correspondence in lower dimensions,https://arxiv.org/search/?query=AdS/CFT+Correspondence+in+lower+dimensions&searchtype=title
Physics,Black Hole Information Paradox and the Firewall,https://arxiv.org/abs/1207.3123
Physics,Holographic Entanglement Entropy,https://arxiv.org/abs/hep-th/0603001
Physics,Ryu-Takayanagi Formula and its Extension,https://arxiv.org/abs/0704.2072
Physics,Quantum Error Correction and Holography,https://arxiv.org/abs/1411.7041
Physics,Fast Scramblers and Black Holes,https://arxiv.org/abs/0808.2096
Physics,SYK Model and AdS2 Holography,https://arxiv.org/abs/1604.07818
Physics,Complexity and Action in Black Holes,https://arxiv.org/abs/1509.07876
Physics,Complexity = Volume Conjecture,https://arxiv.org/abs/1406.2678
Physics,The Replica Trick and Islands in Black Holes,https://arxiv.org/abs/1911.11977
Physics,Information content of Hawking radiation,https://arxiv.org/abs/1911.12333
Physics,Page Curve for an Evaporating Black Hole,https://arxiv.org/abs/1905.08762
Physics,Swampland Conjectures in String Theory,https://arxiv.org/abs/1805.10276
Physics,Weak Gravity Conjecture,https://arxiv.org/abs/hep-th/0601001
Physics,F-Theory and the Landscape of String Vacua,https://arxiv.org/abs/hep-th/0411139
Physics,Statistical Approach to the String Landscape,https://arxiv.org/abs/hep-th/0302219
Physics,BICEP2 Results: Cosmological Inflation and Primordial Gravitational Waves,https://arxiv.org/abs/1403.3985
Physics,Constraints on Inflation from Planck,https://arxiv.org/abs/1807.06211
Physics,The History of the Universe from the CMB,https://arxiv.org/search/?query=The+History+of+the+Universe+from+the+CMB&searchtype=title
Physics,Dark Matter Annihilation in the Galactic Center,https://arxiv.org/abs/1402.6703
Physics,LIGO-Virgo discoveries and the Dawn of Multi-Messenger Astronomy,https://arxiv.org/search/?query=Dawn+of+Multi-Messenger+Astronomy&searchtype=title
Physics,The Event Horizon Telescope: Mapping the M87 Black Hole Magnetic Field,https://arxiv.org/abs/2103.01633
Physics,Fast Radio Bursts: Discovered and Localized,https://arxiv.org/abs/1307.1628
Physics,Detection of Water Vapor in the Atmosphere of a Habitable-Zone Exoplanet,https://arxiv.org/abs/1909.04642
Physics,Confirmation of the Existence of Proxima Centauri b,https://arxiv.org/search/?query=Proxima+Centauri+b&searchtype=title
Physics,The TRAPPIST-1 System: Seven Earth-Sized Planets,https://arxiv.org/abs/1703.01424
Physics,Lovelock Gravity and Higher Derivative Theories,https://arxiv.org/search/?query=Lovelock+Gravity&searchtype=title
Physics,Horava-Lifshitz Gravity,https://arxiv.org/abs/0901.3775
Physics,Massive Gravity Theory,https://arxiv.org/abs/1007.0443
Physics,Ghost-free Massive Gravity,https://arxiv.org/abs/1011.1232
Physics,Galileons and the Vainshtein Mechanism,https://arxiv.org/abs/0811.2197
Physics,DGP Braneworld Cosmology,https://arxiv.org/abs/hep-th/0005016
Physics,String Gas Cosmology,https://arxiv.org/abs/hep-th/8904033
Physics,Loop Quantum Cosmology,https://arxiv.org/abs/gr-qc/0601085
Physics,Observation of B-mode Polarization from the SPT,https://arxiv.org/abs/1307.5830
Physics,Quantum Spin Liquids in Kagome Lattices,https://arxiv.org/abs/cond-mat/0612446
Physics,Kitaev Model and Anyons on a Torus,https://arxiv.org/abs/cond-mat/0506438
Physics,Topological Quantum Computation with Non-Abelian Anyons,https://arxiv.org/abs/quant-ph/0205206
Physics,Majorana Fermions in Condensed Matter,https://arxiv.org/abs/1206.1736
Physics,Evidence for Majorana Bound States in Nanowires,https://arxiv.org/abs/1204.2792
Physics,Observation of Weyl Fermions in a Semimetal,https://arxiv.org/abs/1502.04684
Physics,Prediction and Observation of a Type-II Weyl Semimetal,https://arxiv.org/abs/1506.06577
Physics,Twistronics and Magic-Angle Graphene,https://arxiv.org/abs/1803.02342
Physics,Superconductivity in Magic-Angle Bilayer Graphene,https://arxiv.org/abs/1803.02342
Physics,Mott Insulator State in Magic-Angle Graphene,https://arxiv.org/abs/1803.02343
Physics,Observation of Time Crystals,https://arxiv.org/abs/1610.08057
Physics,Discrete Time Crystals: Rigidity, Criticality, and Realizations,https://arxiv.org/abs/1608.02589
Physics,Quantum Many-Body Scrambling and OTOCs,https://arxiv.org/abs/1503.01409
Physics,Experimental Measurement of Out-of-Time-Ordered Correlators,https://arxiv.org/abs/1612.05249
Physics,MBL: Many-Body Localization Phase Transition,https://arxiv.org/abs/1404.0686
Physics,Thermalization and its absence in isolated quantum systems,https://arxiv.org/abs/1404.0686
Physics,Eigenstate Thermalization Hypothesis (ETH),https://arxiv.org/abs/cond-mat/9403051
Physics,Quantum Information Scrambling in Ion Traps,https://arxiv.org/abs/1806.01256
Physics,Boson Sampling with Photons,https://arxiv.org/abs/1011.3245
Physics,Experimental Boson Sampling using integrated photonics,https://arxiv.org/abs/1212.0622
Physics,Quantum Supremacy via Boson Sampling,https://arxiv.org/abs/2012.01625
Physics,Photonic Quantum Computer for solving large linear systems,https://arxiv.org/abs/1302.1946
Physics,Quantum Algorithm for Solving Linear Systems of Equations (HHL),https://arxiv.org/abs/0811.3171
Physics,Variational Quantum Eigensolver (VQE),https://arxiv.org/abs/1304.3061
Physics,Quantum Approximate Optimization Algorithm (QAOA),https://arxiv.org/abs/1411.4028
Physics,Hardware-efficient variational quantum eigensolver,https://arxiv.org/abs/1704.05018
Physics,Demonstration of topological data analysis on a quantum processor,https://arxiv.org/abs/1408.3129
Physics,Surface Code Quantum Error Correction,https://arxiv.org/abs/1208.0928
Physics,Realizing Repeated Quantum Error Correction in a Distance-Three Surface Code,https://arxiv.org/abs/2102.06132
Physics,Suppression of Quantum Errors by Scaling a Surface Code Logical Qubit,https://arxiv.org/abs/2207.06431
Physics,Measurement-Device-Independent Quantum Key Distribution,https://arxiv.org/abs/1112.0525
Physics,Micius Satellite: Satellite-Based Quantum Key Distribution,https://arxiv.org/abs/1707.00542
Physics,Entanglement distribution over 1200 kilometers from a satellite,https://arxiv.org/abs/1707.01339
Physics,Observation of CP Violation in the B Meson System,https://arxiv.org/abs/hep-ex/0107013
Physics,Discovery of the pentaquark states Pc(4380)+ and Pc(4450)+,https://arxiv.org/abs/1507.03414
Physics,Observation of doubly charmed baryon Xi_cc++,https://arxiv.org/abs/1707.01621
Physics,Measurement of the anomalous magnetic moment of the muon (g-2),https://arxiv.org/abs/2104.03281
Physics,First Results from the Muon g-2 Experiment at Fermilab,https://arxiv.org/abs/2104.03281
Physics,Measurement of the W boson mass at CDF,https://arxiv.org/abs/2204.04705
Physics,Test of Lepton Universality in b decays,https://arxiv.org/abs/1406.6482
Physics,Observation of a new state around 3872 MeV (X(3872)),https://arxiv.org/abs/hep-ex/0309032
Physics,The ALFA results on the total cross-section of pp collisions,https://arxiv.org/search/?query=ALFA+results+cross-section+pp+collisions&searchtype=title
Physics,Observation of the Bottomonium Ground State in Upsilon Decays,https://arxiv.org/search/?query=Bottomonium+Ground+State+Upsilon+Decays&searchtype=title
Physics,Direct limit on the speed of light from gravitational waves,https://arxiv.org/abs/1710.05834
Physics,Constraining the speed of gravity with GW170817,https://arxiv.org/abs/1710.05834
Physics,Limits on axion dark matter from ADMX,https://arxiv.org/abs/1804.05750
Physics,Results from the XENON1T Dark Matter Experiment,https://arxiv.org/abs/1805.12562
Physics,Direct detection constraints on light dark matter,https://arxiv.org/search/?query=Direct+detection+constraints+on+light+dark+matter&searchtype=title
Physics,Cosmic Dawn signal and the 21-cm global spectrum,https://arxiv.org/abs/1802.10094
Physics,CHIME Fast Radio Bursts catalog 1,https://arxiv.org/abs/2106.04352
Physics,Localization of a fast radio burst to a host galaxy,https://arxiv.org/abs/1701.01098
Physics,Detection of a fast radio burst from a Galactic magnetar,https://arxiv.org/abs/2005.10828
Physics,The DES Y3 cosmological constraints,https://arxiv.org/abs/2105.13549
Physics,Tension in the Hubble Constant: Is New Physics Required?,https://arxiv.org/abs/1908.03663
Bio,Unsupervised learning of evolutionary landscapes for drug discovery,https://arxiv.org/abs/2101.08331
Bio,Deep learning on graphs for bioinformatics,https://arxiv.org/search/?query=Deep+learning+on+graphs+for+bioinformatics&searchtype=title
Bio,Geometric Deep Learning for structural bioinformatics,https://arxiv.org/search/?query=Geometric+Deep+Learning+for+structural+bioinformatics&searchtype=title
Bio,Learning the protein language: Evolution sequence and structure,https://arxiv.org/search/?query=Learning+the+protein+language+Evolution+sequence+and+structure&searchtype=title
Bio,Unified language models for biological sequence generation,https://arxiv.org/search/?query=Unified+language+models+biological+sequence+generation&searchtype=title
Bio,A foundation model for generalizable disease prediction,https://arxiv.org/abs/2301.07681
Bio,Pre-training of graph neural networks for molecules,https://arxiv.org/abs/1905.12265
Bio,Self-supervised graph learning for drug discovery,https://arxiv.org/search/?query=Self-supervised+graph+learning+for+drug+discovery&searchtype=title
Bio,Molecular graph generation via auto-regressive networks,https://arxiv.org/abs/1802.04364
Bio,Junction Tree Variational Autoencoder for Molecular Graph Generation,https://arxiv.org/abs/1802.04364
Bio,Deep drug repurposing using graph autoencoders,https://arxiv.org/search/?query=Deep+drug+repurposing+graph+autoencoders&searchtype=title
Bio,Translating brain activity directly into speech,https://arxiv.org/search/?query=Translating+brain+activity+into+speech&searchtype=title
Bio,Neural decoding using large language models,https://arxiv.org/abs/2305.00696
Bio,Semantic reconstruction of continuous language from brain recordings,https://arxiv.org/search/?query=Semantic+reconstruction+continuous+language+from+brain+recordings&searchtype=title
Bio,High-performance brain-to-text communication via handwriting,https://arxiv.org/search/?query=High-performance+brain-to-text+communication+via+handwriting&searchtype=title
Bio,Causal mapping of the human brain connectome,https://arxiv.org/search/?query=Causal+mapping+of+the+human+brain+connectome&searchtype=title
Bio,Generative models of single-cell transcriptomes,https://arxiv.org/abs/1812.01206
Bio,scVI: Deep generative modeling for single-cell transcriptomics,https://arxiv.org/abs/1709.02082
